ID_HISTORICO,ID_POZO,ID_TIPO,NOMBRE_POZO,TIPO_POZO,COTA,Fech-Ini,H,M,Med-Ini,Fech-Fin,H,M,Med-Fin,Hor-Ini dec,Hor-Fin dec,Dif-Tpo,Dif-Vol,Tpo,Q,%Q,Vol Prom dia ,Temp,C.E.,Sal.,TDS,NIVEL,ND (mar),NE,NR,ND
4594,8,1,P8,ACUEDUCTO,26.94,5/10/04,10,5,0.000,21/10/04,16,0,,10.08,16.00,16.247,0.000,13-Oct,0.000,0.00,0.00,,687,,,,,,,
4595,8,1,P8,ACUEDUCTO,26.94,21/10/04,16,0,0.000,23/12/04,11,5,,16.00,11.08,62.795,0.000,21-Nov,0.000,0.00,0.00,,594,,,,,,,
4596,8,1,P8,ACUEDUCTO,26.94,23/12/04,11,5,0.000,4/01/05,10,10,,11.08,10.17,11.962,0.000,29-Dec,0.000,0.00,0.00,,614,,,,,,,
4597,8,1,P8,ACUEDUCTO,26.94,4/01/05,10,10,0.000,18/01/05,10,25,,10.17,10.42,14.010,0.000,11-Jan,0.000,0.00,0.00,,637,,,,,,,
4598,8,1,P8,ACUEDUCTO,26.94,18/01/05,10,25,0.000,2/02/05,10,0,,10.42,10.00,14.983,0.000,25-Jan,0.000,0.00,0.00,,660,,,,,,,
4599,8,1,P8,ACUEDUCTO,26.94,2/02/05,10,0,0.000,15/02/05,9,38,,10.00,9.63,12.985,0.000,8-Feb,0.000,0.00,0.00,,658,,,,,,,
4600,8,1,P8,ACUEDUCTO,26.94,15/02/05,9,38,0.000,1/03/05,9,53,,9.63,9.88,14.010,0.000,22-Feb,0.000,0.00,0.00,,665,,,,,,,
4601,8,1,P8,ACUEDUCTO,26.94,1/03/05,9,53,0.000,15/03/05,10,45,,9.88,10.75,14.036,0.000,8-Mar,0.000,0.00,0.00,,670,,,,,,,
4602,8,1,P8,ACUEDUCTO,26.94,15/03/05,10,45,0.000,4/04/05,10,0,,10.75,10.00,19.969,0.000,25-Mar,0.000,0.00,0.00,,642,,,,,,,
4603,8,1,P8,ACUEDUCTO,26.94,4/04/05,10,0,0.000,18/04/05,9,20,,10.00,9.33,13.972,0.000,11-Apr,0.000,0.00,0.00,,720,,,,,,,
4604,8,1,P8,ACUEDUCTO,26.94,18/04/05,9,20,0.000,3/05/05,9,45,,9.33,9.75,15.017,0.000,25-Apr,0.000,0.00,0.00,,689,,,,,,,
4605,8,1,P8,ACUEDUCTO,26.94,3/05/05,9,45,0.000,18/05/05,9,55,,9.75,9.92,15.007,0.000,10-May,0.000,0.00,0.00,,587,,,,,,,
4606,8,1,P8,ACUEDUCTO,26.94,18/05/05,9,55,0.000,1/06/05,16,51,,9.92,16.85,14.289,0.000,25-May,0.000,0.00,0.00,,854,,,,,,,
4607,8,1,P8,ACUEDUCTO,26.94,1/06/05,16,51,0.000,14/06/05,10,45,,16.85,10.75,12.746,0.000,7-Jun,0.000,0.00,0.00,,587,,,,,,,
4608,8,1,P8,ACUEDUCTO,26.94,14/06/05,10,45,0.000,12/07/05,10,56,,10.75,10.93,28.008,0.000,28-Jun,0.000,0.00,0.00,,622,,,,,,,
4609,8,1,P8,ACUEDUCTO,26.94,12/07/05,10,56,0.000,26/07/05,10,47,,10.93,10.78,13.994,0.000,19-Jul,0.000,0.00,0.00,,795,,,,,,,
4610,8,1,P8,ACUEDUCTO,26.94,26/07/05,10,47,0.000,9/08/05,10,45,,10.78,10.75,13.999,0.000,2-Aug,0.000,0.00,0.00,,788,,,,,,,
4611,8,1,P8,ACUEDUCTO,26.94,9/08/05,10,45,0.000,23/08/05,16,0,,10.75,16.00,14.219,0.000,16-Aug,0.000,0.00,0.00,,519,,,,,,,
4612,8,1,P8,ACUEDUCTO,26.94,23/08/05,16,0,0.000,21/09/05,16,16,,16.00,16.27,29.011,0.000,6-Sep,0.000,0.00,0.00,,587,,,,,,,
4613,8,1,P8,ACUEDUCTO,26.94,21/09/05,16,16,0.000,10/11/05,8,0,,16.27,8.00,49.656,0.000,16-Oct,0.000,0.00,0.00,,633,,,,,,,
4614,8,1,P8,ACUEDUCTO,26.94,10/11/05,8,0,0.000,21/11/05,16,41,,8.00,16.68,11.362,0.000,15-Nov,0.000,0.00,0.00,,578,,,,,,,
4615,8,1,P8,ACUEDUCTO,26.94,21/11/05,16,41,0.000,5/12/05,14,14,,16.68,14.23,13.898,0.000,28-Nov,0.000,0.00,0.00,,709,,,,,,,
4616,8,1,P8,ACUEDUCTO,26.94,5/12/05,14,14,0.000,19/12/05,10,5,,14.23,10.08,13.827,0.000,12-Dec,0.000,0.00,0.00,,732,,,,,,,
4617,8,1,P8,ACUEDUCTO,26.94,19/12/05,10,5,0.000,19/01/06,9,40,,10.08,9.67,30.983,0.000,3-Jan,0.000,0.00,0.00,,778,,,,,,,
4618,8,1,P8,ACUEDUCTO,26.94,19/01/06,9,40,0.000,6/02/06,11,15,,9.67,11.25,18.066,0.000,28-Jan,0.000,0.00,0.00,,761,,,,,,,
4619,8,1,P8,ACUEDUCTO,26.94,6/02/06,11,15,0.000,22/02/06,16,4,,11.25,16.07,16.201,0.000,14-Feb,0.000,0.00,0.00,,769,,,,,,,
4620,8,1,P8,ACUEDUCTO,26.94,22/02/06,16,4,0.000,7/03/06,16,40,,16.07,16.67,13.025,0.000,28-Feb,0.000,0.00,0.00,,771,,,,,,,
4621,8,1,P8,ACUEDUCTO,26.94,7/03/06,16,40,0.000,21/03/06,9,30,,16.67,9.50,13.701,0.000,14-Mar,0.000,0.00,0.00,,683,,,,,,,
4622,8,1,P8,ACUEDUCTO,26.94,21/03/06,9,30,0.000,3/04/06,8,45,,9.50,8.75,12.969,0.000,27-Mar,0.000,0.00,0.00,,697,,,,,,,
4623,8,1,P8,ACUEDUCTO,26.94,3/04/06,8,45,0.000,19/04/06,8,10,,8.75,8.17,15.976,0.000,11-Apr,0.000,0.00,0.00,,670,,,,,,,
4624,8,1,P8,ACUEDUCTO,26.94,19/04/06,8,10,0.000,3/05/06,8,5,,8.17,8.08,13.997,0.000,26-Apr,0.000,0.00,0.00,,668,,,,,,,
4625,8,1,P8,ACUEDUCTO,26.94,3/05/06,8,5,0.000,17/05/06,8,16,,8.08,8.27,14.008,0.000,10-May,0.000,0.00,0.00,,661,,,,,,,
4626,8,1,P8,ACUEDUCTO,26.94,17/05/06,8,16,0.000,5/06/06,7,15,,8.27,7.25,18.958,0.000,26-May,0.000,0.00,0.00,,675,,,,,,,
4627,8,1,P8,ACUEDUCTO,26.94,5/06/06,7,15,0.000,20/06/06,7,14,,7.25,7.23,14.999,0.000,12-Jun,0.000,0.00,0.00,,719,,,,,,,
4628,8,1,P8,ACUEDUCTO,26.94,20/06/06,7,14,0.000,4/07/06,9,35,,7.23,9.58,14.098,0.000,27-Jun,0.000,0.00,0.00,,672,,,,,,,
4629,8,1,P8,ACUEDUCTO,26.94,4/07/06,9,35,0.000,18/07/06,7,40,,9.58,7.67,13.920,0.000,11-Jul,0.000,0.00,0.00,,672,,,,,,,
4630,8,1,P8,ACUEDUCTO,26.94,18/07/06,7,40,0.000,2/08/06,8,14,1988.8170,7.67,8.23,15.024,1988.817,25-Jul,1.532,51.07,132.38,,663,,,,,,,
4631,8,1,P8,ACUEDUCTO,26.94,2/08/06,8,14,1988.817,16/08/06,9,30,8858.3900,8.23,9.50,14.053,6869.573,9-Aug,5.658,188.60,488.84,,667,,,,,,,
4632,8,1,P8,ACUEDUCTO,26.94,16/08/06,9,30,8858.390,6/09/06,15,18,18272.1160,9.50,15.30,21.242,9413.726,26-Aug,5.129,170.98,443.17,,686,,,,,,,
4633,8,1,P8,ACUEDUCTO,26.94,6/09/06,15,18,18272.116,19/09/06,16,2,22827.0910,15.30,16.03,13.031,4554.975,12-Sep,4.046,134.86,349.56,,664,,,,,,,
4634,8,1,P8,ACUEDUCTO,26.94,19/09/06,16,2,22827.091,2/10/06,11,0,26610.3680,16.03,11.00,12.790,3783.277,25-Sep,3.424,114.12,295.79,,641,,,,,,,
4635,8,1,P8,ACUEDUCTO,26.94,2/10/06,11,0,26610.368,18/10/06,8,0,33989.7350,11.00,8.00,15.875,7379.367,10-Oct,5.380,179.34,464.84,,675,,,,,,,
4636,8,1,P8,ACUEDUCTO,26.94,18/10/06,8,0,33989.735,7/11/06,8,15,41728.4700,8.00,8.25,20.010,7738.735,28-Oct,4.476,149.20,386.74,,665,,,,,,,
4637,8,1,P8,ACUEDUCTO,26.94,7/11/06,8,15,41728.470,11/12/06,7,46,48007.6600,8.25,7.77,33.980,6279.190,24-Nov,2.139,71.29,184.79,,524,,,,,x,,
4638,8,1,P8,ACUEDUCTO,26.94,11/12/06,7,46,48007.660,27/12/06,8,15,53631.1620,7.77,8.25,16.020,5623.502,19-Dec,4.063,135.43,351.03,,795,,,,,,,x
4639,8,1,P8,ACUEDUCTO,26.94,27/12/06,8,15,53631.162,9/01/07,8,0,58850.1650,8.25,8.00,12.990,5219.003,2-Jan,4.650,232.51,401.78,,616,,,,,,,x
4640,8,1,P8,ACUEDUCTO,26.94,9/01/07,8,0,58850.165,22/01/07,8,15,65046.2060,8.00,8.25,13.010,6196.041,15-Jan,5.512,275.60,476.24,,613,,,,,,,x
4641,8,1,P8,ACUEDUCTO,26.94,22/01/07,8,15,65046.206,5/02/07,10,20,70732.3010,8.25,10.33,14.087,5686.095,29-Jan,4.672,233.59,403.65,,612,,,,,,,x
4642,8,1,P8,ACUEDUCTO,26.94,5/02/07,10,20,70732.301,20/02/07,8,25,77238.8870,10.33,8.42,14.920,6506.586,12-Feb,5.047,252.37,436.09,,680,,,,,x,,
4643,8,1,P8,ACUEDUCTO,26.94,20/02/07,8,25,77238.887,6/03/07,8,35,81608.1280,8.42,8.58,14.007,4369.241,27-Feb,3.610,180.52,311.93,,744,,,,,,,x
4644,8,1,P8,ACUEDUCTO,26.94,6/03/07,8,35,81608.128,22/03/07,8,14,84428.7980,8.58,8.23,15.985,2820.670,14-Mar,2.042,102.11,176.45,,730,,,,,,,x
4645,8,1,P8,ACUEDUCTO,26.94,22/03/07,8,14,84428.798,9/04/07,10,43,87450.6300,8.23,10.72,18.103,3021.832,31-Mar,1.932,96.60,166.92,,730,,,,,,,x
4646,8,1,P8,ACUEDUCTO,26.94,9/04/07,10,43,87450.630,23/04/07,10,19,89796.1280,10.72,10.32,13.983,2345.498,16-Apr,1.941,97.07,167.74,,733,,,,,,,x
4647,8,1,P8,ACUEDUCTO,26.94,23/04/07,10,19,89796.128,7/05/07,9,40,92052.8620,10.32,9.67,13.973,2256.734,30-Apr,1.869,93.47,161.51,,736,,,,,,,x
4648,8,1,P8,ACUEDUCTO,26.94,7/05/07,9,40,92052.862,23/05/07,10,0,94367.9830,9.67,10.00,16.014,2315.121,15-May,1.673,83.66,144.57,,772,,,,,,,x
4649,8,1,P8,ACUEDUCTO,26.94,23/05/07,10,0,94367.983,5/06/07,10,38,96144.3720,10.00,10.63,13.026,1776.389,29-May,1.578,52.61,136.37,,778,,,,,,,x
4650,8,1,P8,ACUEDUCTO,26.94,5/06/07,10,38,96144.372,19/06/07,11,10,99004.0380,10.63,11.17,14.022,2859.666,12-Jun,2.360,78.68,203.94,,737,,,,,,,x
4651,8,1,P8,ACUEDUCTO,26.94,19/06/07,11,10,99004.038,3/07/07,10,10,102161.9530,11.17,10.17,13.958,3157.915,26-Jun,2.619,87.28,226.24,,742,,,,,,,x
4652,8,1,P8,ACUEDUCTO,26.94,3/07/07,10,10,102161.953,17/07/07,11,10,105446.8400,10.17,11.17,14.042,3284.887,10-Jul,2.708,90.25,233.94,,729,,,,,,,x
4653,8,1,P8,ACUEDUCTO,26.94,17/07/07,11,10,105446.840,6/08/07,10,30,109846.1300,11.17,10.50,19.972,4399.290,27-Jul,2.549,84.98,220.27,,750,,,,,,,x
4654,8,1,P8,ACUEDUCTO,26.94,6/08/07,10,30,109846.130,21/08/07,10,58,113229.6240,10.50,10.97,15.019,3383.494,13-Aug,2.607,86.91,225.27,,674,,,,,,,x
4655,8,1,P8,ACUEDUCTO,26.94,21/08/07,10,58,113229.624,4/09/07,10,15,116376.3790,10.97,10.25,13.970,3146.755,28-Aug,2.607,86.90,225.25,,603,,,,,,,x
4656,8,1,P8,ACUEDUCTO,26.94,4/09/07,10,15,116376.379,17/09/07,10,16,118308.1240,10.25,10.27,13.001,1931.745,10-Sep,1.720,57.33,148.59,,592,,,,,x,,
4657,8,1,P8,ACUEDUCTO,26.94,17/09/07,10,16,118308.124,1/10/07,12,0,120797.0740,10.27,12.00,14.072,2488.950,24-Sep,2.047,68.24,176.87,,604,,,,,,,x
4658,8,1,P8,ACUEDUCTO,26.94,1/10/07,12,0,120797.074,17/10/07,7,30,124394.1390,12.00,7.50,15.813,3597.065,9-Oct,2.633,87.76,227.48,,585,,,,,,,x
4659,8,1,P8,ACUEDUCTO,26.94,17/10/07,7,30,124394.139,8/11/07,10,40,129288.3290,7.50,10.67,22.132,4894.190,28-Oct,2.559,85.32,221.14,,637,,,,,,,x
4660,8,1,P8,ACUEDUCTO,26.94,8/11/07,10,40,129288.329,19/11/07,7,43,131815.9260,10.67,7.72,10.877,2527.597,13-Nov,2.690,89.65,232.38,,663,,,,,,,x
4661,8,1,P8,ACUEDUCTO,26.94,19/11/07,7,43,131815.926,5/12/07,8,10,135940.8490,7.72,8.17,16.019,4124.923,27-Nov,2.980,99.35,257.51,,547,,,,,,,x
4662,8,1,P8,ACUEDUCTO,26.94,5/12/07,8,10,135940.849,17/12/07,9,58,139202.2020,8.17,9.97,12.075,3261.353,11-Dec,3.126,104.20,270.09,,756,,,,,,,x
4663,8,1,P8,ACUEDUCTO,26.94,17/12/07,8,10,139202.202,16/01/08,9,42,34206.7170,8.17,9.70,30.064,-104995.485,1-Jan,-40.421,-2021.07,-3492.41,,756,,,,,,,x
4664,8,1,P8,ACUEDUCTO,26.94,16/01/08,9,58,34206.717,2/02/08,9,11,36928.6590,9.97,9.18,16.967,2721.942,24-Jan,1.857,92.84,160.42,,789,,,,,,,x
4665,8,1,P8,ACUEDUCTO,26.94,2/02/08,9,42,36928.659,16/02/08,10,23,39462.1610,9.70,10.38,14.028,2533.502,9-Feb,2.090,104.51,180.60,,772,,,,,,,x
4666,8,1,P8,ACUEDUCTO,26.94,16/02/08,9,11,39462.161,3/03/08,7,30,42259.8920,9.18,7.50,15.930,2797.731,24-Feb,2.033,101.64,175.63,,810,,,,,,,x
4667,8,1,P8,ACUEDUCTO,26.94,3/03/08,10,23,42259.892,17/03/08,9,24,44596.8550,10.38,9.40,13.959,2336.963,10-Mar,1.938,96.88,167.42,,726,,,,,,,x
4668,8,1,P8,ACUEDUCTO,26.94,17/03/08,7,30,44596.855,2/04/08,11,16,47021.4440,7.50,11.27,16.157,2424.589,25-Mar,1.737,86.84,150.06,,794,,,,,,,x
4669,8,1,P8,ACUEDUCTO,26.94,2/04/08,9,24,47021.444,15/04/08,7,50,48846.0800,9.40,7.83,12.935,1824.636,8-Apr,1.633,81.63,141.06,,775,,,,,,,x
4670,8,1,P8,ACUEDUCTO,26.94,15/04/08,11,16,48846.080,6/05/08,7,10,52179.3700,11.27,7.17,20.829,3333.290,25-Apr,1.852,92.61,160.03,,770,,,,,,,x
4671,8,1,P8,ACUEDUCTO,26.94,6/05/08,7,50,52179.370,19/05/08,7,30,54415.8600,7.83,7.50,12.986,2236.490,12-May,1.993,99.67,172.22,,750,,,,,,,x
4672,8,1,P8,ACUEDUCTO,26.94,19/05/08,7,10,54415.860,4/06/08,7,5,57510.7680,7.17,7.08,15.997,3094.908,27-May,2.239,74.64,193.47,,647,,,,,,,x
4673,8,1,P8,ACUEDUCTO,26.94,4/06/08,7,30,57510.768,16/06/08,7,5,60480.2610,7.50,7.08,11.983,2969.493,10-Jun,2.868,95.61,247.82,,609,,,,,,,x
4674,8,1,P8,ACUEDUCTO,26.94,16/06/08,7,5,60480.261,1/07/08,11,27,64118.4470,7.08,11.45,15.182,3638.186,23-Jun,2.774,92.45,239.64,,669,,,,,,,x
4675,8,1,P8,ACUEDUCTO,26.94,1/07/08,7,5,64118.447,14/07/08,7,20,67427.1960,7.08,7.33,13.010,3308.749,7-Jul,2.943,98.12,254.32,,400,,,,,,,x
4676,8,1,P8,ACUEDUCTO,26.94,14/07/08,11,27,67427.196,5/08/08,7,20,73061.5200,11.45,7.33,21.828,5634.324,25-Jul,2.987,99.58,258.12,,147.3,,,,,,,x
4677,8,1,P8,ACUEDUCTO,26.94,5/08/08,7,20,73061.520,19/08/08,8,15,75486.6640,7.33,8.25,14.038,2425.144,12-Aug,1.999,66.65,172.75,,694,,,,,,,x
4678,8,1,P8,ACUEDUCTO,26.94,19/08/08,7,20,75486.664,1/09/08,10,30,77222.8360,7.33,10.50,13.132,1736.172,25-Aug,1.530,51.01,132.21,,,,,,,x,,
4679,8,1,P8,ACUEDUCTO,26.94,1/09/08,8,15,77222.836,15/09/08,9,0,79383.2390,8.25,9.00,14.031,2160.403,8-Sep,1.782,59.40,153.97,,,,,,,x,,
4680,8,1,P8,ACUEDUCTO,26.94,15/09/08,10,30,79383.239,6/10/08,7,31,81816.9350,10.50,7.52,20.876,2433.696,25-Sep,1.349,44.98,116.58,,,,,,,x,,
4681,8,1,P8,ACUEDUCTO,26.94,6/10/08,9,0,81816.935,20/10/08,7,38,81749.2600,9.00,7.63,13.943,-67.675,13-Oct,-0.056,-1.87,-4.85,,,,,,,x,,
4682,8,1,P8,ACUEDUCTO,26.94,20/10/08,7,31,81749.260,6/11/08,8,45,81673.1910,7.52,8.75,17.051,-76.069,28-Oct,-0.052,-1.72,-4.46,,,,,,,x,,
4683,8,1,P8,ACUEDUCTO,26.94,6/11/08,7,38,81673.191,19/11/08,8,45,81673.1910,7.63,8.75,13.047,0.000,12-Nov,0.000,0.00,0.00,,,,,,,,,
4684,8,1,P8,ACUEDUCTO,26.94,19/11/08,8,45,81673.191,3/12/08,8,45,81673.1910,8.75,8.75,14.000,0.000,26-Nov,0.000,0.00,0.00,,,,,,,,,
4685,8,1,P8,ACUEDUCTO,26.94,3/12/08,8,45,81673.191,15/12/08,7,17,81575.1720,8.75,7.28,11.939,-98.019,9-Dec,-0.095,-3.17,-8.21,,816,,,,,x,,
4686,8,1,P8,ACUEDUCTO,26.94,15/12/08,8,45,81575.172,5/01/09,7,12,81477.4170,8.75,7.20,20.935,-97.755,25-Dec,-0.054,-1.80,-4.67,,816,,,,,x,,
4687,8,1,P8,ACUEDUCTO,26.94,5/01/09,7,17,81477.417,19/01/09,7,12,83256.9010,7.28,7.20,13.997,1779.484,12-Jan,1.471,73.57,127.14,,,,,,,x,,
4688,8,1,P8,ACUEDUCTO,26.94,19/01/09,7,12,83256.901,2/02/09,7,6,85662.8530,7.20,7.10,13.996,2405.952,26-Jan,1.990,99.48,171.90,,,,,,,x,,
